Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-4.583738496253,-5.039524839367,-4.127952153139,-19.71090732080,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_LT60,1,-0.221987215825,-0.571740463914,0.127766032263,-1.243982580360,0.213505974150,Gee,Age<60,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,-0.109433649672,-0.445305690485,0.226438391142,-0.638594422847,0.523086810405,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.245916115849,-0.019841119245,0.511673350943,1.813635403419,0.069733876110,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.536762910057,0.271477710209,0.802048109906,3.965679097632,0.000073187274,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.846168317534,0.574996784180,1.117339850889,6.115905333844,0.000000000960,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,0.694801964738,0.343517599048,1.046086330427,3.876593894522,0.000105928943,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,0.914259023213,0.346487286626,1.482030759799,3.156047831492,0.001599226327,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,-0.014663181813,-0.170310940149,0.140984576523,-0.184643251913,0.853508859066,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
MDC_1,1,-0.707278907231,-1.053394377936,-0.361163436527,-4.005140776794,0.000061980558,Gee,Diseases and disorders of the nervous system,v2025,"HCUP 2020, 2021, 2022"
MDC_5,1,0.269227959678,-0.121725391663,0.660181311018,1.349718841877,0.177106186142,Gee,Diseases and disorders of the circulatory system,v2025,"HCUP 2020, 2021, 2022"
COVIDDX,1,1.175009553288,0.767040389324,1.582978717253,5.644976653522,0.000000016520,Gee,COVID-19 Diagnosis,v2025,"HCUP 2020, 2021, 2022"
TRNSFER,1,0.351975588905,0.098219677777,0.605731500034,2.718594710267,0.006555988376,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR001,1,0.484165608633,0.120797874376,0.847533342889,2.611533898059,0.009013705141,Gee,Chronic rheumatic heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR007,1,-0.345101525597,-0.559700481680,-0.130502569513,-3.151863240735,0.001622322377,Gee,Essential hypertension,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR009,1,0.266983026578,-0.065449848836,0.599415901992,1.574083537691,0.115468137899,Gee,Acute myocardial infarction,v2025,"HCUP 2020, 2021, 2022"
