Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-3.799404614638,-3.883184395695,-3.715624833581,-88.88416886987,0.000000000000,Gee,Intercept,v2023,"HCUP 2019, 2020, 2021"
Age_LT30,1,-0.877269279232,-1.060320515448,-0.694218043016,-9.393087026261,0.000000000000,Gee,Age < 30,v2023,"HCUP 2019, 2020, 2021"
Age_30_34,1,-0.732398283392,-0.898841850274,-0.565954716509,-8.624390144197,0.000000000000,Gee,30 <= Age <= 34,v2023,"HCUP 2019, 2020, 2021"
Age_35_39,1,-0.682335174222,-0.812321645513,-0.552348702931,-10.28839658142,0.000000000000,Gee,35 <= Age <= 39,v2023,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.538834162757,-0.640604560679,-0.437063764835,-10.37723713580,0.000000000000,Gee,40 <= Age <= 44,v2023,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.333041736199,-0.410201700738,-0.255881771661,-8.459695545547,0.000000000000,Gee,45 <= Age <= 49,v2023,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.260258411747,-0.322149378626,-0.198367444868,-8.241866938275,0.000000000000,Gee,50 <= Age <= 54,v2023,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.216908190693,-0.270451325559,-0.163365055826,-7.939995347110,0.000000000000,Gee,55 <= Age <= 59,v2023,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.074246203909,-0.121503458646,-0.026988949172,-3.079313143791,0.002074784759,Gee,60 <= Age <= 64,v2023,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.141006385750,0.083811399447,0.198201372054,4.832022097080,0.000001351532,Gee,70 <= Age <= 74,v2023,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.222503914775,0.164760451930,0.280247377621,7.552364161881,0.000000000000,Gee,75 <= Age <= 79,v2023,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.394205610196,0.339240018637,0.449171201755,14.056590251724,0.000000000000,Gee,80 <= Age <= 84,v2023,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.498485783513,0.443221378657,0.553750188370,17.678905346468,0.000000000000,Gee,85 <= Age <= 89,v2023,"HCUP 2019, 2020, 2021"
Age_90Plus,1,0.619612179777,0.560039521139,0.679184838414,20.385485296844,0.000000000000,Gee,Age >= 90,v2023,"HCUP 2019, 2020, 2021"
MALE,1,0.072788549546,0.036464447887,0.109112651205,3.927500724911,0.000085833162,Gee,Patient Sex Flag: 1=Male / 0=Female,v2023,"HCUP 2019, 2020, 2021"
Age_70_74_MALE,1,-0.042065679668,-0.110553886368,0.026422527033,-1.203816264228,0.228660601985,Gee,70 <= Age <= 74 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_75_79_MALE,1,-0.019610883982,-0.087939477477,0.048717709512,-0.562526233084,0.573757535488,Gee,75 <= Age <= 79 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_80_84_MALE,1,-0.017163382390,-0.083128308522,0.048801543743,-0.509962086050,0.610078023949,Gee,80 <= Age <= 84 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_85_89_MALE,1,0.048822976780,-0.017173880042,0.114819833601,1.449936871473,0.147076124118,Gee,85 <= Age <= 89 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_90Plus_MALE,1,0.056262570003,-0.016762594392,0.129287734398,1.510063165178,0.131027307347,Gee,Age >= 90 MALE,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD001_123,1,-0.260685127529,-0.319099333162,-0.202270921896,-8.746733020231,0.000000000000,Gee,Nutritional anemia,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD006_123,1,0.214086063998,0.169941663545,0.258230464450,9.505191388364,0.000000000000,Gee,Coagulation and hemorrhagic disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR001_123,1,-0.227495628947,-0.290517941568,-0.164473316326,-7.075005991223,0.000000000001,Gee,Chronic rheumatic heart disease,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR003_123,1,-0.144168781606,-0.186251238999,-0.102086324214,-6.714570325846,0.000000000019,Gee,Nonrheumatic and unspecified valve disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR007_123,1,-0.296692316196,-0.329367609079,-0.264017023314,-17.79651237806,0.000000000000,Gee,Essential hypertension,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR008_123,1,-0.218596077301,-0.251939263099,-0.185252891504,-12.84941520821,0.000000000000,Gee,Hypertension with complications and secondary hypertension,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR009_123,1,0.462472847380,0.410185085744,0.514760609017,17.335416478390,0.000000000000,Gee,Acute myocardial infarction,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR011_123,1,0.138881037467,0.112251989726,0.165510085207,10.221988943107,0.000000000000,Gee,Coronary atherosclerosis and other heart disease,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR013_123,1,0.283707594410,0.204040178759,0.363375010062,6.979725181707,0.000000000003,Gee,Acute pulmonary embolism,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR014_123,1,-0.079876465588,-0.138292574227,-0.021460356949,-2.679996997611,0.007362282053,Gee,Pulmonary heart disease,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR016_123,1,-0.069774928073,-0.110452754654,-0.029097101492,-3.361938371346,0.000773973956,Gee,Conduction disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR017_123,1,0.269905109190,0.245425781566,0.294384436814,21.610246056735,0.000000000000,Gee,Cardiac dysrhythmias,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR019_123,1,0.180711532416,0.147174245671,0.214248819162,10.561024146428,0.000000000000,Gee,Heart failure,v2023,"HCUP 2019, 2020, 2021"
