Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-3.446957309891,-3.505377725411,-3.388536894372,-115.6430012277,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_LT30,1,-1.359216781476,-1.604573704495,-1.113859858458,-10.85771661180,0.000000000000,Gee,Age < 30,v2025,"HCUP 2020, 2021, 2022"
Age_30_34,1,-1.040839580415,-1.214027189016,-0.867651971814,-11.77918043774,0.000000000000,Gee,30 <= Age <= 34,v2025,"HCUP 2020, 2021, 2022"
Age_35_39,1,-0.858178930944,-1.040562749236,-0.675795112651,-9.222308276500,0.000000000000,Gee,35 <= Age <= 39,v2025,"HCUP 2020, 2021, 2022"
Age_40_44,1,-0.969034362586,-1.050356266706,-0.887712458465,-23.35499237248,0.000000000000,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021, 2022"
Age_45_49,1,-0.702265482258,-0.809718418686,-0.594812545831,-12.80946895051,0.000000000000,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021, 2022"
Age_50_54,1,-0.658510024155,-0.710182703809,-0.606837344501,-24.97753047538,0.000000000000,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021, 2022"
Age_55_59,1,-0.427318081081,-0.494275810582,-0.360360351581,-12.50831016988,0.000000000000,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,-0.166120530898,-0.223611343267,-0.108629718529,-5.663344180340,0.000000014845,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.275417057973,0.242251406242,0.308582709703,16.276101514354,0.000000000000,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.420838432974,0.373192381173,0.468484484775,17.311574427675,0.000000000000,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.551162126790,0.502719476832,0.599604776748,22.299728010082,0.000000000000,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,0.597335255159,0.544993431561,0.649677078756,22.367497086264,0.000000000000,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,0.636015316137,0.581378606304,0.690652025970,22.815559667735,0.000000000000,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,-0.127431654838,-0.160966357787,-0.093896951889,-7.447850495374,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
Age_35_39_MALE,1,-0.354978632189,-0.581396078308,-0.128561186070,-3.072843309106,0.002120297878,Gee,35 <= Age <= 39 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_45_49_MALE,1,-0.135225710025,-0.260239538441,-0.010211881610,-2.120065634282,0.034000510596,Gee,45 <= Age <= 49 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_55_59_MALE,1,-0.058865730979,-0.136087130755,0.018355668796,-1.494076939528,0.135155510569,Gee,55 <= Age <= 59 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_60_64_MALE,1,-0.128044166596,-0.193472164594,-0.062616168598,-3.835696683967,0.000125208858,Gee,60 <= Age <= 64 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_75_79_MALE,1,0.114126061340,0.057183429066,0.171068693614,3.928216188678,0.000085578265,Gee,75 <= Age <= 79 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_80_84_MALE,1,0.267454306035,0.209226814589,0.325681797482,9.002634225144,0.000000000000,Gee,80 <= Age <= 84 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_85_89_MALE,1,0.360770695785,0.297362719897,0.424178671674,11.151555628606,0.000000000000,Gee,85 <= Age <= 89 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus_MALE,1,0.412795861985,0.344646011882,0.480945712088,11.871853294400,0.000000000000,Gee,Age >= 90 MALE,v2025,"HCUP 2020, 2021, 2022"
COVIDDX,1,0.243772616017,0.170328663805,0.317216568229,6.505444402413,0.000000000077,Gee,COVID-19 Diagnosis,v2025,"HCUP 2020, 2021, 2022"
