Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-3.373514065918,-3.470661476475,-3.276366655360,-68.06116635139,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021 2022"
Age_LT30,1,-1.458661309664,-1.512362024821,-1.404960594507,-53.23809234618,0.000000000000,Gee,Age < 30,v2025,"HCUP 2020, 2021 2022"
Age_30_34,1,-1.245688549044,-1.299231307248,-1.192145790839,-45.59915801794,0.000000000000,Gee,30 <= Age <= 34,v2025,"HCUP 2020, 2021 2022"
Age_35_39,1,-1.017096250757,-1.083641620059,-0.950550881456,-29.95658512702,0.000000000000,Gee,35 <= Age <= 39,v2025,"HCUP 2020, 2021 2022"
Age_40_44,1,-0.817607994421,-0.873169885683,-0.762046103158,-28.84139085474,0.000000000000,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021 2022"
Age_45_49,1,-0.590908348041,-0.638240271054,-0.543576425027,-24.46887864660,0.000000000000,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021 2022"
Age_50_54,1,-0.504209799301,-0.530873064062,-0.477546534539,-37.06346751316,0.000000000000,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021 2022"
Age_55_59,1,-0.295510582565,-0.318351318842,-0.272669846289,-25.35776832530,0.000000000000,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021 2022"
Age_60_64,1,-0.110674380348,-0.129976313682,-0.091372447014,-11.23813846716,0.000000000000,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021 2022"
Age_70_74,1,0.084998970795,0.060157997755,0.109839943834,6.706457159160,0.000000000020,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021 2022"
Age_75_79,1,0.196335818544,0.172177561331,0.220494075756,15.928762155002,0.000000000000,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021 2022"
Age_80_84,1,0.244096351126,0.217580737660,0.270611964593,18.042956372467,0.000000000000,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021 2022"
Age_85_89,1,0.299473208772,0.271167134388,0.327779283157,20.736068716334,0.000000000000,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021 2022"
Age_90Plus,1,0.374261872258,0.343282399059,0.405241345458,23.678252554228,0.000000000000,Gee,Age >= 90,v2025,"HCUP 2020, 2021 2022"
MALE,1,0.107362867979,0.090484421164,0.124241314794,12.467222655047,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021 2022"
Age_35_39_MALE,1,-0.175421356473,-0.259714950550,-0.091127762395,-4.078833564593,0.000045262225,Gee,35 <= Age <= 39 MALE,v2025,"HCUP 2020, 2021 2022"
Age_40_44_MALE,1,-0.129632842442,-0.197895910265,-0.061369774619,-3.722008261597,0.000197644555,Gee,40 <= Age <= 44 MALE,v2025,"HCUP 2020, 2021 2022"
Age_45_49_MALE,1,-0.102375920810,-0.159148618769,-0.045603222851,-3.534324153785,0.000408819364,Gee,45 <= Age <= 49 MALE,v2025,"HCUP 2020, 2021 2022"
Age_70_74_MALE,1,0.052201725249,0.022757689401,0.081645761096,3.474846381401,0.000511145976,Gee,70 <= Age <= 74 MALE,v2025,"HCUP 2020, 2021 2022"
Age_75_79_MALE,1,0.046428581584,0.018604598264,0.074252564905,3.270500370542,0.001073574016,Gee,75 <= Age <= 79 MALE,v2025,"HCUP 2020, 2021 2022"
Age_80_84_MALE,1,0.089166669620,0.059089825930,0.119243513310,5.810565193527,0.000000006226,Gee,80 <= Age <= 84 MALE,v2025,"HCUP 2020, 2021 2022"
Age_85_89_MALE,1,0.109250833467,0.077489662739,0.141012004195,6.741807495415,0.000000000016,Gee,85 <= Age <= 89 MALE,v2025,"HCUP 2020, 2021 2022"
Age_90Plus_MALE,1,0.086327965567,0.054560180208,0.118095750927,5.326140977574,0.000000100321,Gee,Age >= 90 MALE,v2025,"HCUP 2020, 2021 2022"
MDC_4,1,-0.579453822221,-0.659847258140,-0.499060386301,-14.12688249072,0.000000000000,Gee,Diseases and disorders of the respiratory system,v2025,"HCUP 2020, 2021 2022"
MDC_18,1,-0.120485264167,-0.200739660813,-0.040230867521,-2.942477774473,0.003255971570,Gee,"Infectious and parasitic diseases, systemic or unspecified sites",v2025,"HCUP 2020, 2021 2022"
COVIDDX,1,0.307032063443,0.251947608943,0.362116517943,10.924530194721,0.000000000000,Gee,COVID-19 Diagnosis,v2025,"HCUP 2020, 2021 2022"
Q1,1,0.051389176594,0.022960321233,0.079818031956,3.542912088394,0.000395734600,Gee,"Quarter 1, 2020",v2025,"HCUP 2020, 2021 2022"
Q2,1,0.194797640209,0.161610638262,0.227984642155,11.504394391968,0.000000000000,Gee,"Quarter 2, 2020",v2025,"HCUP 2020, 2021 2022"
Q3,1,0.134786705807,0.102030786776,0.167542624838,8.065018378060,0.000000000000,Gee,"Quarter 3, 2020",v2025,"HCUP 2020, 2021 2022"
Q4,1,0.199504859354,0.168068113301,0.230941605406,12.438384634856,0.000000000000,Gee,"Quarter 4, 2020",v2025,"HCUP 2020, 2021 2022"
Q5,1,0.257885843157,0.227851308425,0.287920377890,16.828859484986,0.000000000000,Gee,"Quarter 1, 2021",v2025,"HCUP 2020, 2021 2022"
Q6,1,0.041506813855,0.012652984369,0.070360643340,2.819447599098,0.004810638481,Gee,"Quarter 2, 2021",v2025,"HCUP 2020, 2021 2022"
Q7,1,0.160520818332,0.131669983536,0.189371653127,10.904884552974,0.000000000000,Gee,"Quarter 3, 2021",v2025,"HCUP 2020, 2021 2022"
Q8,1,0.226540413716,0.199745399165,0.253335428268,16.570659108210,0.000000000000,Gee,"Quarter 4, 2021",v2025,"HCUP 2020, 2021 2022"
Q9,1,0.233658168970,0.206511859672,0.260804478268,16.870123700820,0.000000000000,Gee,"Quarter 1, 2022",v2025,"HCUP 2020, 2021 2022"
Q10,1,-0.009706102551,-0.036612089735,0.017199884633,-0.707040083668,0.479541568544,Gee,"Quarter 2, 2022",v2025,"HCUP 2020, 2021 2022"
Q11,1,0.004019592843,-0.023429236922,0.031468422608,0.287016141379,0.774099960945,Gee,"Quarter 3, 2022",v2025,"HCUP 2020, 2021 2022"
