Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-2.024654311004,-2.329765181332,-1.719543440676,-13.00592642421,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_40_44,1,-0.495887227014,-0.700307227185,-0.291467226843,-4.754530400783,0.000001989082,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021, 2022"
Age_45_49,1,-0.422397380772,-0.566974925918,-0.277819835626,-5.726225691841,0.000000010269,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021, 2022"
Age_50_54,1,-0.302358645162,-0.403539059327,-0.201178230998,-5.856983881979,0.000000004713,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021, 2022"
Age_55_59,1,-0.331531934372,-0.412678926230,-0.250384942513,-8.007575342106,0.000000000000,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,-0.163254400009,-0.281882336257,-0.044626463762,-2.697279868958,0.006990848848,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.222914618368,0.158236090257,0.287593146480,6.755018031284,0.000000000014,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.467892041944,0.401048252433,0.534735831455,13.719323179769,0.000000000000,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.775749169435,0.698011173974,0.853487164896,19.558523783751,0.000000000000,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,0.864265672986,0.667004331205,1.061527014766,8.587235475714,0.000000000000,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,1.097867199999,0.355181867641,1.840552532358,2.897297251008,0.003763929392,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,-0.410301147463,-0.456613518785,-0.363988776141,-17.36416099822,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
Age_60_64_MALE,1,-0.095304911518,-0.225281586987,0.034671763952,-1.437136266563,0.150679278078,Gee,60 <= Age <= 64 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_85_89_MALE,1,0.222823227344,-0.012249101316,0.457895556004,1.857834577990,0.063192509132,Gee,85 <= Age <= 89 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus_MALE,1,0.365619547780,-0.494406601014,1.225645696574,0.833231811262,0.404714004903,Gee,Age >= 90 MALE,v2025,"HCUP 2020, 2021, 2022"
MDC_4,1,0.468646482584,0.052225805184,0.885067159983,2.205774778240,0.027399773102,Gee,Diseases and disorders of the respiratory system,v2025,"HCUP 2020, 2021, 2022"
MDC_21,1,0.542175941276,-0.006516912385,1.090868794937,1.936685180231,0.052783838405,Gee,"Injuries, poisonings and toxic effects of drugs",v2025,"HCUP 2020, 2021, 2022"
COVIDDX,1,0.049316336646,-0.198942735022,0.297575408313,0.389344256489,0.697021501961,Gee,COVID-19 Diagnosis,v2025,"HCUP 2020, 2021, 2022"
Q2,1,0.061415100923,-0.022062643745,0.144892845591,1.441957810369,0.149314275911,Gee,"Quarter 2, 2020",v2025,"HCUP 2020, 2021, 2022"
Q3,1,0.135909410097,0.066052981872,0.205765838322,3.813214556182,0.000137170932,Gee,"Quarter 3, 2020",v2025,"HCUP 2020, 2021, 2022"
Q4,1,0.114955205434,0.042467556161,0.187442854708,3.108226915137,0.001882134971,Gee,"Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
Q5,1,0.143048335600,0.073973625160,0.212123046039,4.058932481093,0.000049297564,Gee,"Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
Q6,1,-0.035338264151,-0.109430345707,0.038753817404,-0.934806035394,0.349888268665,Gee,"Quarter 2, 2021",v2025,"HCUP 2020, 2021, 2022"
Q7,1,0.067771742842,-0.005850517349,0.141394003034,1.804212133607,0.071198057922,Gee,"Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
Q8,1,0.071770833759,-0.001417625795,0.144959293313,1.922000410513,0.054605706098,Gee,"Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q2,1,1.543499270394,0.559416764517,2.527581776272,3.074135514114,0.002111135131,Gee,"COVID, Quarter 2, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q3,1,1.042525123656,0.279692613681,1.805357633630,2.678584969342,0.007393397099,Gee,"COVID, Quarter 3, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q4,1,0.732042538230,0.000242307779,1.463842768682,1.960612951976,0.049924190335,Gee,"COVID, Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q5,1,0.913263017640,0.421097812893,1.405428222386,3.636914202230,0.000275923788,Gee,"COVID, Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q7,1,1.207094186247,0.303055320319,2.111133052174,2.616990507995,0.008870880808,Gee,"COVID, Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q8,1,0.960740487564,0.228797877098,1.692683098030,2.572628956409,0.010092934766,Gee,"COVID, Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
CSHOCKANOXBDD,1,0.284299680262,0.123483057295,0.445116303229,3.464922492764,0.000530384314,Gee,"Cardiogenic shock, cardiac arrest, and anoxic brain damage diagnosis codes",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD003,1,0.100944483181,0.036100192624,0.165788773738,3.051117527444,0.002279913131,Gee,Aplastic anemia,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD004,1,-0.351616411107,-0.467017920350,-0.236214901864,-5.971806665821,0.000000002346,Gee,Acute posthemorrhagic anemia,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD006,1,0.225648730471,0.156289009939,0.295008451002,6.376372071444,0.000000000181,Gee,Coagulation and hemorrhagic disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR001,1,0.192892536805,0.120437869078,0.265347204532,5.217916759301,0.000000180947,Gee,Chronic rheumatic heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR003,1,-0.106907693542,-0.168988834023,-0.044826553061,-3.375183306712,0.000737665388,Gee,Nonrheumatic and unspecified valve disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR006,1,0.241254639079,0.133299591749,0.349209686408,4.380067587339,0.000011864250,Gee,Pericarditis and pericardial disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR007,1,-0.603291933953,-0.680099126985,-0.526484740922,-15.39478811871,0.000000000000,Gee,Essential hypertension,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR008,1,-0.440440106916,-0.514011217654,-0.366868996178,-11.73350161830,0.000000000000,Gee,Hypertension with complications and secondary hypertension,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR009,1,0.317201098145,0.270434194927,0.363968001362,13.293647546499,0.000000000000,Gee,Acute myocardial infarction,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR011,1,-0.847819278540,-0.931550995381,-0.764087561699,-19.84546972197,0.000000000000,Gee,Coronary atherosclerosis and other heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR014,1,0.182223412733,0.112792423335,0.251654402132,5.143975754785,0.000000268984,Gee,Pulmonary heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR016,1,-0.131261188959,-0.199282143024,-0.063240234895,-3.782175749607,0.000155463533,Gee,Conduction disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR017,1,0.070601956867,0.019332132532,0.121871781201,2.699000718122,0.006954802627,Gee,Cardiac dysrhythmias,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR019,1,0.504854667275,0.443696241844,0.566013092707,16.179241998281,0.000000000000,Gee,Heart failure,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR026,1,0.172959558420,0.106740022331,0.239179094510,5.119252192128,0.000000306750,Gee,Peripheral and visceral vascular disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR027,1,1.095253571134,0.972675077004,1.217832065264,17.512513663987,0.000000000000,Gee,Arterial dissections,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR029,1,-0.178543601119,-0.279227646583,-0.077859555655,-3.475615488530,0.000509682486,Gee,Aortic; peripheral; and visceral artery aneurysms,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR032,1,0.196806956259,0.125518899654,0.268095012863,5.410928064914,0.000000062699,Gee,Other specified and unspecified circulatory disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_DIG004,1,-0.141668945167,-0.194544025490,-0.088793864844,-5.251359025050,0.000000150981,Gee,Esophageal disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END001,1,-0.091732285610,-0.152207117703,-0.031257453517,-2.973004964095,0.002948996819,Gee,Thyroid disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END005,1,-0.144384228998,-0.190901701539,-0.097866756457,-6.083475161324,0.000000001176,Gee,"Diabetes mellitus, Type 2",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END008,1,0.082256694820,-0.014977080078,0.179490469718,1.658067471955,0.097303848504,Gee,Malnutrition,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END009,1,-0.020499056564,-0.073448844825,0.032450731696,-0.758783253018,0.447982225274,Gee,Obesity,v2025,"HCUP 2020, 2021, 2022"
