VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-7.982446127921,0.026012950732,94165.703582821,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,0.204937794700,0.023473170483,76.225557786711,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,0.608080417522,0.020546450466,875.88769368514,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,0.309604618988,0.020706118978,223.57202080024,0.000000000000,Age 10-14,v2023,"HCUP 2019, 2020"
FAGECAT2,1,-0.477689381411,0.029072149403,269.98329365105,0.000000000000,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.274324919070,0.028767012639,90.937077135370,0.000000000000,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.214492146816,0.040349699744,28.258049227963,0.000000106172,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.159166625919,0.034970195499,20.716095269786,0.000005326638,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,-0.514538950513,0.031613081051,264.91275132028,0.000000000000,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,-0.195018665137,0.030702469674,40.346487969266,0.000000000213,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,0.220984869778,0.045512879684,23.575257746390,0.000001201222,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.187260487344,0.043277254427,18.722890494330,0.000015115701,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
POVCAT2,1,0.114680511567,0.028374438939,16.335208329922,0.000053068750,"County decile 2, 6.8 < percent in poverty <= 8.5",v2023,"HCUP 2019, 2020"
POVCAT3,1,0.282886579180,0.027100422073,108.96137582837,0.000000000000,"County decile 3, 8.5 < percent in poverty <= 9.6",v2023,"HCUP 2019, 2020"
POVCAT4,1,0.453931556009,0.025965546142,305.62285330626,0.000000000000,"County decile 4, 9.6 < percent in poverty <= 11.0",v2023,"HCUP 2019, 2020"
POVCAT5,1,0.362669878891,0.026933192731,181.32066234571,0.000000000000,"County decile 5, 11.0 < percent in poverty <= 12.2",v2023,"HCUP 2019, 2020"
POVCAT6,1,0.510101607704,0.025634529718,395.97035757072,0.000000000000,"County decile 6, 12.2 < percent in poverty <= 13.3",v2023,"HCUP 2019, 2020"
POVCAT7,1,0.466605331704,0.026307259459,314.59236460416,0.000000000000,"County decile 7, 13.3 < percent in poverty <= 14.0",v2023,"HCUP 2019, 2020"
POVCAT8,1,0.577805091282,0.026332310543,481.48725095890,0.000000000000,"County decile 8, 14.0 < percent in poverty <= 15.4",v2023,"HCUP 2019, 2020"
POVCAT9,1,0.666384973134,0.025692238954,672.73881416998,0.000000000000,"County decile 9, 15.4 < percent in poverty <= 18.0",v2023,"HCUP 2019, 2020"
POVCAT10,1,0.918130349859,0.024165608655,1443.4881110117,0.000000000000,"County decile 10, 18.0 < percent in poverty <= 47.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV2,1,0.068049845580,0.044943713726,2.292537122936,0.129997270303,"Year >=2020, County decile 2, 6.7 < percent in poverty <= 8.1",v2023,"HCUP 2019, 2020"
YEAR2020_POV3,1,0.043383271999,0.043667366014,0.987030595033,0.320469207552,"Year >=2020, County decile 3, 8.1 < percent in poverty <= 9.3",v2023,"HCUP 2019, 2020"
YEAR2020_POV4,1,-0.053156652902,0.042152970086,1.590226159803,0.207293824872,"Year >=2020, County decile 4, 9.3 < percent in poverty <= 10.5",v2023,"HCUP 2019, 2020"
YEAR2020_POV5,1,0.088950393453,0.043079390181,4.263405616727,0.038941777123,"Year >=2020, County decile 5, 10.5 < percent in poverty <= 11.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV6,1,0.174130339293,0.040637552176,18.360893530794,0.000018277098,"Year >=2020, County decile 6, 11.6 < percent in poverty <= 12.9",v2023,"HCUP 2019, 2020"
YEAR2020_POV7,1,0.022036052375,0.043195530046,0.260249543741,0.609948766751,"Year >=2020, County decile 7, 12.9 < percent in poverty <= 13.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV8,1,0.015364138763,0.041823690418,0.134949642783,0.713354287423,"Year >=2020, County decile 8, 13.7 < percent in poverty <= 15.2",v2023,"HCUP 2019, 2020"
YEAR2020_POV9,1,0.072808947205,0.040764997073,3.190029297705,0.074088683866,"Year >=2020, County decile 9, 15.2 < percent in poverty <= 17.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV10,1,0.130725566370,0.038718115783,11.399679351832,0.000734567838,"Year >=2020, County decile 10, 17.6 < percent in poverty <= 43.9",v2023,"HCUP 2019, 2020"
