VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-9.215859445867,0.042445443460,47142.166175750,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,1.386271871515,0.032026342990,1873.6226219720,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,-1.193640384158,0.057345697499,433.25674102735,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,-1.364399236940,0.060652459529,506.04146257708,0.000000000000,Age 10-14,v2023,"HCUP 2019, 2020"
AGECAT4,1,-1.333847252671,0.073923827746,325.56919405933,0.000000000000,Age 15-17,v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.367458797663,0.062842482479,34.190907960283,0.000000004996,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.167929529773,0.069098602085,5.906301613562,0.015086813430,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.855844444082,0.078686724239,118.30054345552,0.000000000000,"Female,Age 15-17",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.290306069597,0.065130735630,19.867364747623,0.000008300530,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,0.038475238384,0.049190462523,0.611787819914,0.434115457386,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.264062160803,0.083387136376,10.027997703642,0.001541785469,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,-0.113357504403,0.094562551613,1.437017932283,0.230622514027,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_AGE4,1,0.112608552010,0.109340272833,1.060675266202,0.303061222929,"Year >=2020, Age 15-17",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,-0.293525087872,0.092150959121,10.145903653907,0.001446222520,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.215561847381,0.106382304050,4.105868249812,0.042734643631,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE4,1,-0.153118617785,0.116768102733,1.719521270885,0.189754679568,"Year >=2020, Female, Age 15-17",v2023,"HCUP 2019, 2020"
POVCAT2,1,0.031728885462,0.047284757086,0.450264087234,0.502209570227,"County decile 2, 6.8 < percent in poverty <= 8.5",v2023,"HCUP 2019, 2020"
POVCAT3,1,0.209857559081,0.044344067155,22.396398572213,0.000002217895,"County decile 3, 8.5 < percent in poverty <= 9.6",v2023,"HCUP 2019, 2020"
POVCAT4,1,0.281656228808,0.042965959619,42.972407779790,0.000000000056,"County decile 4, 9.6 < percent in poverty <= 11.0",v2023,"HCUP 2019, 2020"
POVCAT5,1,0.256341926224,0.044261447049,33.541931693152,0.000000006974,"County decile 5, 11.0 < percent in poverty <= 12.2",v2023,"HCUP 2019, 2020"
POVCAT6,1,0.302187775240,0.042534725032,50.473860538335,0.000000000001,"County decile 6, 12.2 < percent in poverty <= 13.3",v2023,"HCUP 2019, 2020"
POVCAT7,1,0.268194085377,0.043548631630,37.927076285690,0.000000000734,"County decile 7, 13.3 < percent in poverty <= 14.0",v2023,"HCUP 2019, 2020"
POVCAT8,1,0.315587087034,0.044131486299,51.137717658318,0.000000000001,"County decile 8, 14.0 < percent in poverty <= 15.4",v2023,"HCUP 2019, 2020"
POVCAT9,1,0.490524126216,0.042250555548,134.78944901439,0.000000000000,"County decile 9, 15.4 < percent in poverty <= 18.0",v2023,"HCUP 2019, 2020"
POVCAT10,1,0.681174078215,0.039966028447,290.49204177958,0.000000000000,"County decile 10, 18.0 < percent in poverty <= 47.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV2,1,0.024460934098,0.070770128180,0.119466491835,0.729613843934,"Year >=2020, County decile 2, 6.7 < percent in poverty <= 8.1",v2023,"HCUP 2019, 2020"
YEAR2020_POV3,1,0.058244556197,0.067265010492,0.749777238885,0.386546767420,"Year >=2020, County decile 3, 8.1 < percent in poverty <= 9.3",v2023,"HCUP 2019, 2020"
YEAR2020_POV4,1,-0.052266511156,0.066029229393,0.626577167816,0.428613617907,"Year >=2020, County decile 4, 9.3 < percent in poverty <= 10.5",v2023,"HCUP 2019, 2020"
YEAR2020_POV5,1,0.000670384863,0.067356932094,0.000099056688,0.992059007369,"Year >=2020, County decile 5, 10.5 < percent in poverty <= 11.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV6,1,0.059985129597,0.064512798218,0.864560607509,0.352465577169,"Year >=2020, County decile 6, 11.6 < percent in poverty <= 12.9",v2023,"HCUP 2019, 2020"
YEAR2020_POV7,1,-0.014120772175,0.067873610153,0.043282764633,0.835193751111,"Year >=2020, County decile 7, 12.9 < percent in poverty <= 13.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV8,1,0.042262986981,0.066038539687,0.409567468498,0.522189122916,"Year >=2020, County decile 8, 13.7 < percent in poverty <= 15.2",v2023,"HCUP 2019, 2020"
YEAR2020_POV9,1,-0.043535683839,0.064030469868,0.462293049079,0.496554259093,"Year >=2020, County decile 9, 15.2 < percent in poverty <= 17.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV10,1,-0.037916273024,0.061310289441,0.382458705591,0.536290307286,"Year >=2020, County decile 10, 17.6 < percent in poverty <= 43.9",v2023,"HCUP 2019, 2020"
