VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-7.700791076197,0.022433989421,117830.48374373,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,0.523942343915,0.019651260196,710.86345032732,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,0.591780838030,0.018436848847,1030.2637199465,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,0.264071781922,0.018664782437,200.16960309014,0.000000000000,Age 10-14,v2023,"HCUP 2019, 2020"
FAGECAT2,1,-0.584253314966,0.024483856100,569.43313343600,0.000000000000,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.494090344898,0.024628803771,402.46312741516,0.000000000000,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.225766368880,0.034727849120,42.263233780809,0.000000000080,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.144490660944,0.029288608408,24.337842727620,0.000000808353,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,-0.478500613379,0.028432874733,283.21969732283,0.000000000000,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,-0.214717356891,0.027903878077,59.211378725775,0.000000000000,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,0.234367446600,0.038243501662,37.555995306878,0.000000000888,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.204466502381,0.037195838388,30.217298295000,0.000000038625,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
POVCAT2,1,0.086468521207,0.023942260676,13.043248047502,0.000304379756,"County decile 2, 6.8 < percent in poverty <= 8.5",v2023,"HCUP 2019, 2020"
POVCAT3,1,0.255608117345,0.022848230712,125.15382646379,0.000000000000,"County decile 3, 8.5 < percent in poverty <= 9.6",v2023,"HCUP 2019, 2020"
POVCAT4,1,0.415415840116,0.021926775180,358.93563539112,0.000000000000,"County decile 4, 9.6 < percent in poverty <= 11.0",v2023,"HCUP 2019, 2020"
POVCAT5,1,0.306882706911,0.022850892055,180.35928918418,0.000000000000,"County decile 5, 11.0 < percent in poverty <= 12.2",v2023,"HCUP 2019, 2020"
POVCAT6,1,0.427535528472,0.021828073647,383.63091761715,0.000000000000,"County decile 6, 12.2 < percent in poverty <= 13.3",v2023,"HCUP 2019, 2020"
POVCAT7,1,0.404084240200,0.022334868961,327.32336549070,0.000000000000,"County decile 7, 13.3 < percent in poverty <= 14.0",v2023,"HCUP 2019, 2020"
POVCAT8,1,0.487213615755,0.022492262086,469.21572954670,0.000000000000,"County decile 8, 14.0 < percent in poverty <= 15.4",v2023,"HCUP 2019, 2020"
POVCAT9,1,0.598811258409,0.021815109261,753.46854937746,0.000000000000,"County decile 9, 15.4 < percent in poverty <= 18.0",v2023,"HCUP 2019, 2020"
POVCAT10,1,0.822937088130,0.020552154885,1603.3138445723,0.000000000000,"County decile 10, 18.0 < percent in poverty <= 47.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV2,1,0.055340022595,0.037929626648,2.128734646205,0.144560047719,"Year >=2020, County decile 2, 6.7 < percent in poverty <= 8.1",v2023,"HCUP 2019, 2020"
YEAR2020_POV3,1,0.057909875776,0.036690550522,2.491132400374,0.114489321872,"Year >=2020, County decile 3, 8.1 < percent in poverty <= 9.3",v2023,"HCUP 2019, 2020"
YEAR2020_POV4,1,-0.059603540590,0.035578090864,2.806589120415,0.093877783366,"Year >=2020, County decile 4, 9.3 < percent in poverty <= 10.5",v2023,"HCUP 2019, 2020"
YEAR2020_POV5,1,0.079565166934,0.036531428154,4.743650185395,0.029406614693,"Year >=2020, County decile 5, 10.5 < percent in poverty <= 11.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV6,1,0.165464241876,0.034551429372,22.933813181325,0.000001676762,"Year >=2020, County decile 6, 11.6 < percent in poverty <= 12.9",v2023,"HCUP 2019, 2020"
YEAR2020_POV7,1,0.009126967870,0.036708759462,0.061817811651,0.803645546187,"Year >=2020, County decile 7, 12.9 < percent in poverty <= 13.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV8,1,0.035329712438,0.035556749433,0.987270368637,0.320410436596,"Year >=2020, County decile 8, 13.7 < percent in poverty <= 15.2",v2023,"HCUP 2019, 2020"
YEAR2020_POV9,1,0.043603622057,0.034646222051,1.583920443811,0.208196887794,"Year >=2020, County decile 9, 15.2 < percent in poverty <= 17.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV10,1,0.106762563902,0.032933395899,10.509086331987,0.001187889756,"Year >=2020, County decile 10, 17.6 < percent in poverty <= 43.9",v2023,"HCUP 2019, 2020"
