VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-7.097058527078,0.023701838389,89658.755902896,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.179774525508,0.016089736008,124.84135258505,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,-1.510332866031,0.024378945077,3838.0933044321,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,-2.170941956882,0.031927973726,4623.3173987182,0.000000000000,Age 10-14,v2023,"HCUP 2019, 2020"
AGECAT4,1,-2.255081151069,0.041953582963,2889.2574135165,0.000000000000,Age 15-17,v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.102479380331,0.035768337670,8.208720483308,0.004168953850,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,0.129750263747,0.046414706773,7.814573430074,0.005182657953,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.553683051601,0.055514109485,99.475402366295,0.000000000000,"Female,Age 15-17",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.982715119847,0.044685929571,483.63050117125,0.000000000000,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.012442523512,0.030899232197,0.162151721687,0.687183156162,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.151474190929,0.044499484164,11.586901887122,0.000664179713,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,0.240536775810,0.055874700538,18.532437902634,0.000016703718,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_AGE4,1,0.674106091041,0.064701080943,108.55090033995,0.000000000000,"Year >=2020, Age 15-17",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,-0.037334148040,0.065862861041,0.321315226173,0.570818312244,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.089149944177,0.080502192274,1.226384735304,0.268111274778,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE4,1,-0.106834062473,0.087297287224,1.497676412912,0.221029230155,"Year >=2020, Female, Age 15-17",v2023,"HCUP 2019, 2020"
POVCAT2,1,-0.070371544403,0.032843555388,4.590857748477,0.032142924678,"County decile 2, 6.8 < percent in poverty <= 8.5",v2023,"HCUP 2019, 2020"
POVCAT3,1,0.046039206302,0.031112857352,2.189655842460,0.138940357342,"County decile 3, 8.5 < percent in poverty <= 9.6",v2023,"HCUP 2019, 2020"
POVCAT4,1,0.281175570350,0.028961001593,94.260125681680,0.000000000000,"County decile 4, 9.6 < percent in poverty <= 11.0",v2023,"HCUP 2019, 2020"
POVCAT5,1,0.086249212482,0.031116492368,7.682967692059,0.005574442075,"County decile 5, 11.0 < percent in poverty <= 12.2",v2023,"HCUP 2019, 2020"
POVCAT6,1,0.094053816086,0.029993280699,9.833427001983,0.001713687683,"County decile 6, 12.2 < percent in poverty <= 13.3",v2023,"HCUP 2019, 2020"
POVCAT7,1,0.149809369280,0.030120397709,24.737542149488,0.000000656920,"County decile 7, 13.3 < percent in poverty <= 14.0",v2023,"HCUP 2019, 2020"
POVCAT8,1,0.041638842290,0.031708997136,1.724377226473,0.189130573496,"County decile 8, 14.0 < percent in poverty <= 15.4",v2023,"HCUP 2019, 2020"
POVCAT9,1,0.167872122084,0.030533248092,30.228120710394,0.000000038410,"County decile 9, 15.4 < percent in poverty <= 18.0",v2023,"HCUP 2019, 2020"
POVCAT10,1,0.476562120465,0.027939413570,290.94069125604,0.000000000000,"County decile 10, 18.0 < percent in poverty <= 47.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV2,1,-0.023131879145,0.060377815728,0.146780050907,0.701631645963,"Year >=2020, County decile 2, 6.7 < percent in poverty <= 8.1",v2023,"HCUP 2019, 2020"
YEAR2020_POV3,1,0.078913129565,0.057542564677,1.880702514484,0.170254323868,"Year >=2020, County decile 3, 8.1 < percent in poverty <= 9.3",v2023,"HCUP 2019, 2020"
YEAR2020_POV4,1,-0.085982998182,0.054974686342,2.446243298875,0.117806510149,"Year >=2020, County decile 4, 9.3 < percent in poverty <= 10.5",v2023,"HCUP 2019, 2020"
YEAR2020_POV5,1,-0.000598104292,0.057986417908,0.000106390114,0.991770319055,"Year >=2020, County decile 5, 10.5 < percent in poverty <= 11.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV6,1,0.129846265695,0.055046774072,5.564103275054,0.018332397357,"Year >=2020, County decile 6, 11.6 < percent in poverty <= 12.9",v2023,"HCUP 2019, 2020"
YEAR2020_POV7,1,-0.062406974144,0.058514880689,1.137453376429,0.286191085678,"Year >=2020, County decile 7, 12.9 < percent in poverty <= 13.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV8,1,0.105892232825,0.057144258376,3.433863363334,0.063872521833,"Year >=2020, County decile 8, 13.7 < percent in poverty <= 15.2",v2023,"HCUP 2019, 2020"
YEAR2020_POV9,1,0.066369720355,0.055595866863,1.425131577353,0.232560613814,"Year >=2020, County decile 9, 15.2 < percent in poverty <= 17.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV10,1,0.046676105596,0.052046730592,0.804270834286,0.369819520024,"Year >=2020, County decile 10, 17.6 < percent in poverty <= 43.9",v2023,"HCUP 2019, 2020"
