Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-6.950895087438,-7.191474323960,-6.710315850916,-56.62792944507,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021 2022"
AGE_3,1,-0.090643339768,-0.355893996038,0.174607316502,-0.669772825001,0.503002619430,Gee,Age Days 180-364,v2025,"HCUP 2020, 2021 2022"
AGE_5,1,-0.008642702036,-0.255251614765,0.237966210694,-0.068689264032,0.945236964081,Gee,Age 4-9 years,v2025,"HCUP 2020, 2021 2022"
AGE_6,1,0.028215025369,-0.226871837560,0.283301888297,0.216790597957,0.828371539468,Gee,Age 10-14 years,v2025,"HCUP 2020, 2021 2022"
AGE_7,1,0.457977562636,0.198319609539,0.717635515733,3.456930618872,0.000546365499,Gee,Age 15-17 years,v2025,"HCUP 2020, 2021 2022"
AGE_1_2,1,0.159074179936,-0.151412486724,0.469560846596,1.004164420003,0.315299368752,Gee,Age Days 0-179,v2025,"HCUP 2020, 2021 2022"
MDRG_104,1,-1.509635773867,-2.563861641802,-0.455409905933,-2.806639294814,0.005006126325,Gee,SPINAL PROCEDURES,v2025,"HCUP 2020, 2021 2022"
MDRG_302,1,0.917902284118,0.504924619011,1.330879949224,4.356301975155,0.000013227825,Gee,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES",v2025,"HCUP 2020, 2021 2022"
MDRG_503,1,0.229927101166,-0.087022380647,0.546876582978,1.421831753052,0.155075099219,Gee,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC,v2025,"HCUP 2020, 2021 2022"
MDRG_514,1,-0.931991208216,-1.758934185204,-0.105048231228,-2.208942155436,0.027178664563,Gee,OTHER VASCULAR PROCEDURES,v2025,"HCUP 2020, 2021 2022"
MDRG_542,1,0.387308491314,0.015325025213,0.759291957415,2.040710846206,0.041279576641,Gee,OTHER MAJOR CARDIOVASCULAR PROCEDURES,v2025,"HCUP 2020, 2021 2022"
MDRG_802,1,-1.250710068026,-1.925054146852,-0.576365989199,-3.635157133281,0.000277811253,Gee,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS,v2025,"HCUP 2020, 2021 2022"
MDRG_1909,1,2.520402217730,1.110208684158,3.930595751301,3.502992642998,0.000460062170,Gee,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,v2025,"HCUP 2020, 2021 2022"
MDRG_7701,1,0.919900618864,0.292217867645,1.547583370084,2.872425725936,0.004073338174,Gee,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM,v2025,"HCUP 2020, 2021 2022"
MDRG_7702,1,1.870767182534,1.119351260696,2.622183104373,4.879636157107,0.000001062817,Gee,LIVER TRANSPLANT,v2025,"HCUP 2020, 2021 2022"
GPPD08_2,1,2.072843734450,1.776754868433,2.368932600467,13.721215254583,0.000000000000,Gee,Coagulopathy,v2025,"HCUP 2020, 2021 2022"
PD08_NonWt_2,1,0.328695928587,0.118236242743,0.539155614430,3.061071669436,0.002205462964,Gee,"PD08 Comorbidty count using non-weighted method, category 2, count >= 2",v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_BLD003,1,-0.867844604038,-1.423995442567,-0.311693765509,-3.058422374386,0.002225057173,Gee,Aplastic anemia,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_BLD006,1,-0.803179428166,-1.217632178096,-0.388726678236,-3.798268325149,0.000145710536,Gee,Coagulation and hemorrhagic disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_CIR003,1,0.028808355224,-0.262105172464,0.319721882912,0.194089766613,0.846105594327,Gee,Nonrheumatic and unspecified valve disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_CIR007,1,-0.529731829848,-1.129233239520,0.069769579824,-1.731864664896,0.083297661379,Gee,Essential hypertension,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_CIR014,1,0.224894312422,-0.099554287311,0.549342912155,1.358565742114,0.174284236991,Gee,Pulmonary heart disease,v2025,"HCUP 2020, 2021 2022"
