VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-3.368643677765,0.004637213944,527710.68109757,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.180320545481,0.004255702624,1795.3448439849,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-6.635090047388,0.034065111351,37937.963701379,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-5.374166359237,0.020768907814,66956.831623814,0.000000000000,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-4.555249881975,0.014422513922,99756.792646023,0.000000000000,Age 30-34,v2023,"HCUP 2019, 2020"
AGECAT4,1,-3.910418867561,0.010940229750,127759.63852812,0.000000000000,Age 35-39,v2023,"HCUP 2019, 2020"
AGECAT5,1,-3.377734117228,0.009021512717,140181.97995222,0.000000000000,Age 40-44,v2023,"HCUP 2019, 2020"
AGECAT6,1,-2.922160395672,0.007414106155,155342.57537941,0.000000000000,Age 45-49,v2023,"HCUP 2019, 2020"
AGECAT7,1,-2.500004454223,0.006315248460,156711.43290386,0.000000000000,Age 50-54,v2023,"HCUP 2019, 2020"
AGECAT8,1,-2.158716328850,0.005521133654,152874.35303748,0.000000000000,Age 55-59,v2023,"HCUP 2019, 2020"
AGECAT9,1,-1.893586219996,0.005209694008,132113.05568423,0.000000000000,Age 60-64,v2023,"HCUP 2019, 2020"
AGECAT10,1,-1.653006741625,0.005127182003,103942.17048558,0.000000000000,Age 65-69,v2023,"HCUP 2019, 2020"
AGECAT11,1,-1.344720045150,0.005025051623,71611.488710706,0.000000000000,Age 70-74,v2023,"HCUP 2019, 2020"
AGECAT12,1,-0.910112947356,0.005005787961,33055.648856644,0.000000000000,Age 75-79,v2023,"HCUP 2019, 2020"
AGECAT13,1,-0.501158906254,0.005128196653,9550.4000479450,0.000000000000,Age 80-84,v2023,"HCUP 2019, 2020"
FAGECAT1,1,0.016441529000,0.050834007146,0.104610605137,0.746365351397,"Female,Age 18-24",v2023,"HCUP 2019, 2020"
FAGECAT2,1,-0.112607638225,0.032039411434,12.352835011135,0.000440317312,"Female,Age 25-29",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.238828828369,0.022862898227,109.12165145226,0.000000000000,"Female,Age 30-34",v2023,"HCUP 2019, 2020"
FAGECAT4,1,-0.347561146741,0.017659702079,387.34298717180,0.000000000000,"Female,Age 35-39",v2023,"HCUP 2019, 2020"
FAGECAT5,1,-0.398531811196,0.014589621684,746.17024152179,0.000000000000,"Female,Age 40-44",v2023,"HCUP 2019, 2020"
FAGECAT6,1,-0.409045142312,0.011818327249,1197.9272830383,0.000000000000,"Female,Age 45-49",v2023,"HCUP 2019, 2020"
FAGECAT7,1,-0.400426033514,0.009857068103,1650.2475478575,0.000000000000,"Female,Age 50-54",v2023,"HCUP 2019, 2020"
FAGECAT8,1,-0.366542044814,0.008338868684,1932.1165782296,0.000000000000,"Female,Age 55-59",v2023,"HCUP 2019, 2020"
FAGECAT9,1,-0.273796084228,0.007596386712,1299.0932747406,0.000000000000,"Female,Age 60-64",v2023,"HCUP 2019, 2020"
