VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-5.723303422359,0.010504381968,296860.57920715,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.505796585879,0.013071973568,1497.1643076993,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-1.403471073918,0.011945725282,13803.266919710,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-1.374308283608,0.012506626934,12075.022199429,0.000000000000,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-1.213465361473,0.012253395300,9807.1288017870,0.000000000000,Age 30-34,v2023,"HCUP 2019, 2020"
AGECAT4,1,-0.982307410902,0.011837995097,6885.5483078117,0.000000000000,Age 35-39,v2023,"HCUP 2019, 2020"
AGECAT5,1,-0.717842107493,0.011503809924,3893.8073891439,0.000000000000,Age 40-44,v2023,"HCUP 2019, 2020"
AGECAT6,1,-0.454758574869,0.011036710692,1697.7841576662,0.000000000000,Age 45-49,v2023,"HCUP 2019, 2020"
AGECAT7,1,-0.226491344471,0.010730073347,445.55142626534,0.000000000000,Age 50-54,v2023,"HCUP 2019, 2020"
AGECAT8,1,-0.084679443508,0.010510394037,64.910954346023,0.000000000000,Age 55-59,v2023,"HCUP 2019, 2020"
AGECAT9,1,-0.021785030861,0.010521777261,4.286848655915,0.038408293051,Age 60-64,v2023,"HCUP 2019, 2020"
AGECAT10,1,-0.002667161218,0.010703931626,0.062088602234,0.803224762369,Age 65-69,v2023,"HCUP 2019, 2020"
AGECAT11,1,0.002729561778,0.011006066306,0.061506583864,0.804130376220,Age 70-74,v2023,"HCUP 2019, 2020"
AGECAT12,1,0.105126761442,0.011521792603,83.250425969327,0.000000000000,Age 75-79,v2023,"HCUP 2019, 2020"
AGECAT13,1,0.132378896425,0.012552932671,111.21083809529,0.000000000000,Age 80-84,v2023,"HCUP 2019, 2020"
FAGECAT1,1,0.627163854633,0.016573638455,1431.9449426677,0.000000000000,"Female,Age 18-24",v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.553322524562,0.017485568145,1001.3760575374,0.000000000000,"Female,Age 25-29",v2023,"HCUP 2019, 2020"
FAGECAT3,1,0.343730175406,0.017499629570,385.81366703415,0.000000000000,"Female,Age 30-34",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.217792068701,0.017055697050,163.05914980134,0.000000000000,"Female,Age 35-39",v2023,"HCUP 2019, 2020"
FAGECAT5,1,0.172712232783,0.016566609455,108.68733221708,0.000000000000,"Female,Age 40-44",v2023,"HCUP 2019, 2020"
FAGECAT6,1,0.061806639250,0.015939665810,15.035290902159,0.000105519412,"Female,Age 45-49",v2023,"HCUP 2019, 2020"
FAGECAT7,1,0.011404076649,0.015458223718,0.544253309548,0.460675342773,"Female,Age 50-54",v2023,"HCUP 2019, 2020"
FAGECAT8,1,-0.081550575004,0.015140687874,29.011009550616,0.000000071968,"Female,Age 55-59",v2023,"HCUP 2019, 2020"
FAGECAT9,1,-0.110351401353,0.015160268366,52.983656545145,0.000000000000,"Female,Age 60-64",v2023,"HCUP 2019, 2020"
FAGECAT10,1,-0.053757224783,0.015373107274,12.227857386871,0.000470812342,"Female,Age 65-69",v2023,"HCUP 2019, 2020"
FAGECAT11,1,-0.001456303115,0.015789492909,0.008506818994,0.926513381696,"Female,Age 70-74",v2023,"HCUP 2019, 2020"
FAGECAT12,1,-0.012502962394,0.016556652020,0.570270370674,0.450151498286,"Female,Age 75-79",v2023,"HCUP 2019, 2020"
FAGECAT13,1,0.014419596613,0.017937845215,0.646198101923,0.421475245891,"Female,Age 80-84",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.115234944499,0.015224209482,57.292647527147,0.000000000000,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.131772883340,0.019067654961,47.759253365527,0.000000000005,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE1,1,-0.093488819326,0.017272436187,29.296258327096,0.000000062116,"Year >=2020, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.004267619373,0.018013759079,0.056125814385,0.812727485807,"Year >=2020, Age 25-29",v2023,"HCUP 2019, 2020"
