VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-8.470390305433,0.021135788714,160609.01826950,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,0.888263993971,0.025125345365,1249.8561633224,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-0.262466834554,0.029265265630,80.434788886101,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-0.134229462259,0.030162383342,19.804523163102,0.000008577945,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-0.042204819910,0.029880453675,1.995031368989,0.157815798246,Age 30-34,v2023,"HCUP 2019, 2020"
FAGECAT1,1,-0.259538185079,0.035632990094,53.051539653619,0.000000000000,"Female,Age 18-24",v2023,"HCUP 2019, 2020"
FAGECAT2,1,-0.227170705211,0.036661218622,38.396431066828,0.000000000577,"Female,Age 25-29",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.144802036593,0.035987813836,16.189685408348,0.000057305294,"Female,Age 30-34",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.387451637988,0.032938950252,138.36157400032,0.000000000000,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.045327757434,0.039407050178,1.323063268302,0.250043028932,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE1,1,-0.040379348481,0.045863005529,0.775163992678,0.378624255496,"Year >=2020, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.063797335507,0.047005165655,1.842102985842,0.174704664351,"Year >=2020, Age 25-29",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,0.088333479956,0.046059755834,3.677963520117,0.055136154863,"Year >=2020, Age 30-34",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE1,1,-0.002412756734,0.056194040780,0.001843514459,0.965752418021,"Year >=2020, Female, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,-0.060307720347,0.057654644340,1.094150919779,0.295553325870,"Year >=2020, Female, Age 25-29",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,-0.067867718621,0.055973083917,1.470171602937,0.225318620578,"Year >=2020, Female, Age 30-34",v2023,"HCUP 2019, 2020"
