VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.417132463006,0.007465624666,350064.87985415,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.211775310842,0.006880975896,947.21939666763,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-4.489408416542,0.019837350549,51216.617988476,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-4.278152610083,0.020262665524,44577.878289000,0.000000000000,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-3.941067654553,0.017847183338,48762.774768038,0.000000000000,Age 30-34,v2023,"HCUP 2019, 2020"
AGECAT4,1,-3.706118781490,0.016415646571,50970.944643304,0.000000000000,Age 35-39,v2023,"HCUP 2019, 2020"
AGECAT5,1,-3.446986604880,0.015281035355,50883.107970089,0.000000000000,Age 40-44,v2023,"HCUP 2019, 2020"
AGECAT6,1,-3.146812643179,0.013337636350,55665.232623636,0.000000000000,Age 45-49,v2023,"HCUP 2019, 2020"
AGECAT7,1,-2.750584661724,0.011356693971,58660.557721951,0.000000000000,Age 50-54,v2023,"HCUP 2019, 2020"
AGECAT8,1,-2.381897511128,0.009706109913,60222.077194202,0.000000000000,Age 55-59,v2023,"HCUP 2019, 2020"
AGECAT9,1,-2.071812572435,0.008963599022,53423.961315751,0.000000000000,Age 60-64,v2023,"HCUP 2019, 2020"
AGECAT10,1,-1.761638607783,0.008609155107,41870.926862935,0.000000000000,Age 65-69,v2023,"HCUP 2019, 2020"
AGECAT11,1,-1.377119264365,0.008227618265,28015.271781996,0.000000000000,Age 70-74,v2023,"HCUP 2019, 2020"
AGECAT12,1,-0.904907036361,0.008088295478,12516.817317024,0.000000000000,Age 75-79,v2023,"HCUP 2019, 2020"
AGECAT13,1,-0.501693688884,0.008274690081,3675.9856056324,0.000000000000,Age 80-84,v2023,"HCUP 2019, 2020"
FAGECAT1,1,0.263818393867,0.027851327660,89.726006516032,0.000000000000,"Female,Age 18-24",v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.361509344984,0.027813299483,168.94059998473,0.000000000000,"Female,Age 25-29",v2023,"HCUP 2019, 2020"
FAGECAT3,1,0.370601870825,0.024334235108,231.94222300063,0.000000000000,"Female,Age 30-34",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.388132187246,0.022179758640,306.22855680516,0.000000000000,"Female,Age 35-39",v2023,"HCUP 2019, 2020"
FAGECAT5,1,0.429215901093,0.020406644424,442.39316788684,0.000000000000,"Female,Age 40-44",v2023,"HCUP 2019, 2020"
FAGECAT6,1,0.416837741566,0.017791933996,548.89307404182,0.000000000000,"Female,Age 45-49",v2023,"HCUP 2019, 2020"
FAGECAT7,1,0.367268898616,0.015233637592,581.24745745847,0.000000000000,"Female,Age 50-54",v2023,"HCUP 2019, 2020"
FAGECAT8,1,0.300105695761,0.013067413836,527.43529162126,0.000000000000,"Female,Age 55-59",v2023,"HCUP 2019, 2020"
FAGECAT9,1,0.239300525632,0.012096605844,391.34541093561,0.000000000000,"Female,Age 60-64",v2023,"HCUP 2019, 2020"
FAGECAT10,1,0.149098602986,0.011693744442,162.56983001106,0.000000000000,"Female,Age 65-69",v2023,"HCUP 2019, 2020"
FAGECAT11,1,0.125225481538,0.011146020758,126.22510064775,0.000000000000,"Female,Age 70-74",v2023,"HCUP 2019, 2020"
FAGECAT12,1,0.063522966767,0.010938818040,33.722576603645,0.000000006356,"Female,Age 75-79",v2023,"HCUP 2019, 2020"
FAGECAT13,1,0.026544769897,0.011107177484,5.711504283493,0.016854091021,"Female,Age 80-84",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.412695898621,0.011657160893,1253.3568081143,0.000000000000,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.127459035675,0.010751029335,140.55333765417,0.000000000000,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE1,1,-0.151009907216,0.031370635193,23.172039315332,0.000001481356,"Year >=2020, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.023435528421,0.031062201430,0.569226404612,0.450566486413,"Year >=2020, Age 25-29",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,0.048801644411,0.026816696236,3.311756269256,0.068785942275,"Year >=2020, Age 30-34",v2023,"HCUP 2019, 2020"
YEAR2020_AGE4,1,0.068995380882,0.024503816030,7.928163292503,0.004867117805,"Year >=2020, Age 35-39",v2023,"HCUP 2019, 2020"
YEAR2020_AGE5,1,0.104937541782,0.022545766212,21.663657167257,0.000003248886,"Year >=2020, Age 40-44",v2023,"HCUP 2019, 2020"
YEAR2020_AGE6,1,0.078396332879,0.020002935957,15.360452428125,0.000088828146,"Year >=2020, Age 45-49",v2023,"HCUP 2019, 2020"
YEAR2020_AGE7,1,0.059993659940,0.017073697547,12.346832216860,0.000441735393,"Year >=2020, Age 50-54",v2023,"HCUP 2019, 2020"
