VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-3.869115734977,0.005716560172,458093.24007696,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,0.159121383513,0.005135462276,960.05918250701,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-4.729055706891,0.017525876883,72809.717630366,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-4.490562088873,0.017673867787,64556.237018222,0.000000000000,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-4.150512387399,0.015513456645,71579.107020577,0.000000000000,Age 30-34,v2023,"HCUP 2019, 2020"
AGECAT4,1,-3.921199757934,0.014281033000,75390.858519391,0.000000000000,Age 35-39,v2023,"HCUP 2019, 2020"
AGECAT5,1,-3.679748979221,0.013378865772,75648.059803588,0.000000000000,Age 40-44,v2023,"HCUP 2019, 2020"
AGECAT6,1,-3.365801890186,0.011564793586,84703.494649303,0.000000000000,Age 45-49,v2023,"HCUP 2019, 2020"
AGECAT7,1,-2.978308705293,0.009828193183,91831.579252607,0.000000000000,Age 50-54,v2023,"HCUP 2019, 2020"
AGECAT8,1,-2.602967074135,0.008315270942,97990.627733254,0.000000000000,Age 55-59,v2023,"HCUP 2019, 2020"
AGECAT9,1,-2.254386011192,0.007543250558,89318.103835241,0.000000000000,Age 60-64,v2023,"HCUP 2019, 2020"
AGECAT10,1,-1.899775796595,0.007127238962,71049.669270699,0.000000000000,Age 65-69,v2023,"HCUP 2019, 2020"
AGECAT11,1,-1.474170338123,0.006715673212,48185.484153547,0.000000000000,Age 70-74,v2023,"HCUP 2019, 2020"
AGECAT12,1,-0.980326573455,0.006561599404,22321.435727857,0.000000000000,Age 75-79,v2023,"HCUP 2019, 2020"
AGECAT13,1,-0.529817022032,0.006631475003,6383.0984186261,0.000000000000,Age 80-84,v2023,"HCUP 2019, 2020"
FAGECAT1,1,0.862092718473,0.020611167121,1749.4550343883,0.000000000000,"Female,Age 18-24",v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.753111654312,0.021083607650,1275.9359827272,0.000000000000,"Female,Age 25-29",v2023,"HCUP 2019, 2020"
FAGECAT3,1,0.603113124637,0.018869600694,1021.5794283363,0.000000000000,"Female,Age 30-34",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.526517646710,0.017513969226,903.76745572616,0.000000000000,"Female,Age 35-39",v2023,"HCUP 2019, 2020"
FAGECAT5,1,0.491275379696,0.016459333314,890.89294490614,0.000000000000,"Female,Age 40-44",v2023,"HCUP 2019, 2020"
FAGECAT6,1,0.371233754669,0.014460383331,659.07570676439,0.000000000000,"Female,Age 45-49",v2023,"HCUP 2019, 2020"
FAGECAT7,1,0.251219676737,0.012487156444,404.74379488582,0.000000000000,"Female,Age 50-54",v2023,"HCUP 2019, 2020"
FAGECAT8,1,0.132672116374,0.010678100150,154.37299658260,0.000000000000,"Female,Age 55-59",v2023,"HCUP 2019, 2020"
FAGECAT9,1,0.053622915711,0.009722456155,30.419275274493,0.000000034805,"Female,Age 60-64",v2023,"HCUP 2019, 2020"
FAGECAT10,1,-0.006089354203,0.009188788638,0.439163208530,0.507526615696,"Female,Age 65-69",v2023,"HCUP 2019, 2020"
FAGECAT11,1,0.012350964717,0.008576106013,2.074060785773,0.149822141005,"Female,Age 70-74",v2023,"HCUP 2019, 2020"
FAGECAT12,1,-0.011667062217,0.008323835518,1.964608632430,0.161021289969,"Female,Age 75-79",v2023,"HCUP 2019, 2020"
FAGECAT13,1,-0.001631452277,0.008310240039,0.038540878679,0.844361031254,"Female,Age 80-84",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.367333983919,0.008830399036,1730.4599775494,0.000000000000,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.080503864665,0.007881291602,104.33707715735,0.000000000000,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE1,1,-0.170991644893,0.027595139782,38.395876283135,0.000000000578,"Year >=2020, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,-0.009028461510,0.027064213243,0.111285014961,0.738685880708,"Year >=2020, Age 25-29",v2023,"HCUP 2019, 2020"
