VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-5.322588650858,0.009421383265,319165.88506206,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.501488100205,0.013070477550,1472.1035271395,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-1.379417385648,0.011943370202,13339.440140663,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-1.355695703905,0.012504590369,11753.994973887,0.000000000000,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-1.203292192526,0.012251548152,9646.2886887815,0.000000000000,Age 30-34,v2023,"HCUP 2019, 2020"
AGECAT4,1,-0.980978191056,0.011836225247,6868.9801607194,0.000000000000,Age 35-39,v2023,"HCUP 2019, 2020"
AGECAT5,1,-0.719476244534,0.011501949636,3912.8211289318,0.000000000000,Age 40-44,v2023,"HCUP 2019, 2020"
AGECAT6,1,-0.458478758088,0.011034776533,1726.2804526540,0.000000000000,Age 45-49,v2023,"HCUP 2019, 2020"
AGECAT7,1,-0.231266176028,0.010728133760,464.70343141960,0.000000000000,Age 50-54,v2023,"HCUP 2019, 2020"
AGECAT8,1,-0.088419954316,0.010508571433,70.796731988485,0.000000000000,Age 55-59,v2023,"HCUP 2019, 2020"
AGECAT9,1,-0.021473994163,0.010520081112,4.166654448533,0.041227130669,Age 60-64,v2023,"HCUP 2019, 2020"
AGECAT10,1,0.001327952698,0.010702336884,0.015396002630,0.901251435004,Age 65-69,v2023,"HCUP 2019, 2020"
AGECAT11,1,0.006531349703,0.011004530567,0.352259596135,0.552836806188,Age 70-74,v2023,"HCUP 2019, 2020"
AGECAT12,1,0.109484827881,0.011520167771,90.321319219872,0.000000000000,Age 75-79,v2023,"HCUP 2019, 2020"
AGECAT13,1,0.138834981205,0.012551131291,122.35791462571,0.000000000000,Age 80-84,v2023,"HCUP 2019, 2020"
