Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-3.889287481731,-3.974330501225,-3.804244462237,-89.63538024734,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_LT30,1,-0.489181657404,-0.637713032214,-0.340650282594,-6.455056594185,0.000000000108,Gee,Age < 30,v2025,"HCUP 2020, 2021, 2022"
Age_30_34,1,-0.601475836595,-0.722134548041,-0.480817125148,-9.770293111533,0.000000000000,Gee,30 <= Age <= 34,v2025,"HCUP 2020, 2021, 2022"
Age_35_39,1,-0.538493900621,-0.626449440067,-0.450538361175,-11.99956998453,0.000000000000,Gee,35 <= Age <= 39,v2025,"HCUP 2020, 2021, 2022"
Age_40_44,1,-0.521523074802,-0.605486256346,-0.437559893258,-12.17398417881,0.000000000000,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021, 2022"
Age_45_49,1,-0.480379795695,-0.562322842101,-0.398436749290,-11.49001824762,0.000000000000,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021, 2022"
Age_50_54,1,-0.362351748042,-0.429762260968,-0.294941235116,-10.53539492682,0.000000000000,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021, 2022"
Age_55_59,1,-0.107579446957,-0.161819570288,-0.053339323627,-3.887377619473,0.000101333048,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,-0.083471500981,-0.119934694621,-0.047008307341,-4.486747301193,0.000007231876,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.082743017721,0.052447347794,0.113038687648,5.353020253245,0.000000086498,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.183756106764,0.148989653107,0.218522560420,10.359277789772,0.000000000000,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.236476827120,0.195458108519,0.277495545720,11.299379408902,0.000000000000,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,0.223685360670,0.139303464905,0.308067256436,5.195607977337,0.000000204052,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,-0.043259716322,-0.149094985152,0.062575552508,-0.801126948607,0.423058156563,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,-0.028339361413,-0.055113762687,-0.001564960138,-2.074523614731,0.038030707929,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
Age_45_49_MALE,1,0.326780366962,0.227832327466,0.425728406458,6.472869531954,0.000000000096,Gee,45 <= Age <= 49 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_50_54_MALE,1,0.173315294627,0.090243489716,0.256387099538,4.089133922197,0.000043298682,Gee,50 <= Age <= 54 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_55_59_MALE,1,-0.058711409006,-0.123748560907,0.006325742894,-1.769330971170,0.076838657818,Gee,55 <= Age <= 59 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_85_89_MALE,1,0.034552588039,-0.075220229755,0.144325405833,0.616927118111,0.537282799016,Gee,85 <= Age <= 89 MALE,v2025,"HCUP 2020, 2021, 2022"
CMR_ALCOHOL,1,0.617287865746,0.553259189200,0.681316542292,18.895626931842,0.000000000000,Gee,Alcohol abuse,v2025,"HCUP 2020, 2021, 2022"
CMR_ANEMDEF,1,0.047968959948,0.006455449036,0.089482470859,2.264743015207,0.023528454164,Gee,Anemias due to other nutritional deficiencies,v2025,"HCUP 2020, 2021, 2022"
CMR_AUTOIMMUNE,1,0.010843029926,-0.044102269803,0.065788329655,0.386783732974,0.698916320961,Gee,Autoimmune conditions,v2025,"HCUP 2020, 2021, 2022"
