Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-6.101806880658,-6.156819682357,-6.046794078958,-217.3916135372,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_LT30,1,-0.244767864431,-0.316703296874,-0.172832431988,-6.668983316918,0.000000000026,Gee,Age < 30,v2025,"HCUP 2020, 2021, 2022"
Age_30_34,1,-0.167319488092,-0.242552961001,-0.092086015183,-4.358966267146,0.000013067825,Gee,30 <= Age <= 34,v2025,"HCUP 2020, 2021, 2022"
Age_35_39,1,-0.121146203392,-0.191094140419,-0.051198266366,-3.394556088512,0.000687399580,Gee,35 <= Age <= 39,v2025,"HCUP 2020, 2021, 2022"
Age_40_44,1,-0.085132026378,-0.161624515356,-0.008639537399,-2.181334505640,0.029158684008,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021, 2022"
Age_45_49,1,-0.027073818441,-0.082450531301,0.028302894420,-0.958231471809,0.337946050703,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021, 2022"
Age_50_54,1,-0.008676584112,-0.061626944900,0.044273776677,-0.321164806333,0.748085500981,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021, 2022"
Age_55_59,1,-0.004541842117,-0.052911281545,0.043827597311,-0.184038663222,0.853983124055,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,0.027620495556,-0.017744070962,0.072985062074,1.193336136116,0.232737755572,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.020729649878,-0.025543289062,0.067002588817,0.878037317344,0.379923467631,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.094747537236,0.029875474611,0.159619599861,2.862584494654,0.004202012052,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.020228850875,-0.039075659627,0.079533361377,0.668546436489,0.503784850565,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,-0.098250060758,-0.181095126159,-0.015404995357,-2.324418233396,0.020103089261,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,-0.250142584168,-0.402245156356,-0.098040011980,-3.223288396223,0.001267278919,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,0.126804719333,0.096908210158,0.156701228508,8.313100419403,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
Age_40_44_MALE,1,0.023472093593,-0.084010531346,0.130954718532,0.428017627131,0.668638286976,Gee,40 <= Age <= 44 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_75_79_MALE,1,-0.030471924030,-0.105594603287,0.044650755228,-0.795017885786,0.426603098100,Gee,75 <= Age <= 79 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus_MALE,1,-0.206442385368,-0.448258008860,0.035373238124,-1.673256815919,0.094276749782,Gee,Age >= 90 MALE,v2025,"HCUP 2020, 2021, 2022"
CMR_AIDS,1,-0.031698147205,-0.199686328450,0.136290034040,-0.369830939523,0.711508460731,Gee,Acquired immune deficiency syndrome,v2025,"HCUP 2020, 2021, 2022"
CMR_ALCOHOL,1,0.072789175890,0.008384375917,0.137193975863,2.215116936441,0.026752039237,Gee,Alcohol abuse,v2025,"HCUP 2020, 2021, 2022"
CMR_ANEMDEF,1,-0.349734566660,-0.391744291370,-0.307724841950,-16.31686852361,0.000000000000,Gee,Anemias due to other nutritional deficiencies,v2025,"HCUP 2020, 2021, 2022"
CMR_CANCER_LEUK,1,0.220329998840,0.027002439561,0.413657558118,2.233716000194,0.025501765543,Gee,Leukemia,v2025,"HCUP 2020, 2021, 2022"
CMR_CANCER_METS,1,0.213606499157,0.150272823017,0.276940175297,6.610401775635,0.000000000038,Gee,Metastatic cancer,v2025,"HCUP 2020, 2021, 2022"
CMR_CANCER_NSITU,1,0.917696524529,0.686237957520,1.149155091537,7.770946481085,0.000000000000,Gee,"Solid tumor without metastasis, in situ",v2025,"HCUP 2020, 2021, 2022"
