Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-7.812867174361,-8.046984481364,-7.578749867358,-65.40711779816,0.000000000000,Gee,Intercept,v2023,"HCUP 2019, 2020, 2021"
Age_LT30,1,-1.760357652341,-2.136023364340,-1.384691940342,-9.184329280779,0.000000000000,Gee,Age < 30,v2023,"HCUP 2019, 2020, 2021"
Age_30_34,1,-1.249847493382,-1.604909924077,-0.894785062687,-6.899226337186,0.000000000005,Gee,30 <= Age <= 34,v2023,"HCUP 2019, 2020, 2021"
Age_35_39,1,-1.046169771147,-1.365757075015,-0.726582467278,-6.415946592195,0.000000000140,Gee,35 <= Age <= 39,v2023,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.761866410510,-1.057983521116,-0.465749299904,-5.042703282406,0.000000459001,Gee,40 <= Age <= 44,v2023,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.685141119626,-0.952049757674,-0.418232481578,-5.031129485407,0.000000487599,Gee,45 <= Age <= 49,v2023,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.610867639000,-0.880018597271,-0.341716680729,-4.448353368134,0.000008653109,Gee,50 <= Age <= 54,v2023,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.252753096781,-0.484804052768,-0.020702140795,-2.134819762177,0.032775735402,Gee,55 <= Age <= 59,v2023,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.022600073783,-0.236501473136,0.191301325570,-0.207082940067,0.835945085177,Gee,60 <= Age <= 64,v2023,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.307668317946,0.114263223352,0.501073412540,3.117905573394,0.001821411493,Gee,70 <= Age <= 74,v2023,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.351029599767,0.100306920511,0.601752279023,2.744089107106,0.006067906459,Gee,75 <= Age <= 79,v2023,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.465821813498,0.220658210745,0.710985416251,3.724019256601,0.000196075960,Gee,80 <= Age <= 84,v2023,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.681105380701,0.434720214210,0.927490547193,5.418110330511,0.000000060232,Gee,85 <= Age <= 89,v2023,"HCUP 2019, 2020, 2021"
Age_90Plus,1,0.943839653932,0.692875968152,1.194803339712,7.371153014177,0.000000000000,Gee,Age >= 90,v2023,"HCUP 2019, 2020, 2021"
