Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-8.840829761374,-8.926892535470,-8.754766987279,-201.3380129546,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_LT30,1,-0.416694278033,-0.535954402204,-0.297434153863,-6.848104370095,0.000000000007,Gee,Age < 30,v2025,"HCUP 2020, 2021, 2022"
Age_30_34,1,-0.606500475181,-0.763096510679,-0.449904439682,-7.590990948010,0.000000000000,Gee,30 <= Age <= 34,v2025,"HCUP 2020, 2021, 2022"
Age_35_39,1,-0.510360419495,-0.649387044665,-0.371333794325,-7.194938668188,0.000000000001,Gee,35 <= Age <= 39,v2025,"HCUP 2020, 2021, 2022"
Age_40_44,1,-0.354128150348,-0.474039898773,-0.234216401922,-5.788243685091,0.000000007113,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021, 2022"
Age_45_49,1,-0.324146612440,-0.429704832249,-0.218588392631,-6.018628272093,0.000000001759,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021, 2022"
Age_50_54,1,-0.186572816843,-0.305122813296,-0.068022820391,-3.084572015598,0.002038452530,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021, 2022"
Age_55_59,1,-0.138771155461,-0.223775016247,-0.053767294675,-3.199695452438,0.001375728720,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,-0.032989309962,-0.110622258008,0.044643638083,-0.832866212467,0.404920187025,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.079335170690,0.010009311733,0.148661029647,2.242944834707,0.024900372082,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.112217114904,0.036841800918,0.187592428889,2.917951409163,0.003523392504,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.130790353060,0.054406676135,0.207174029986,3.356009972853,0.000790757172,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,0.116544954274,0.036009518809,0.197080389739,2.836315612366,0.004563732207,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,-0.088458875230,-0.185149940187,0.008232189726,-1.793094425454,0.072957826859,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,-0.241283170539,-0.279842174033,-0.202724167044,-12.26448511312,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
Age_50_54_MALE,1,0.124676027191,-0.029892523335,0.279244577716,1.580920065552,0.113896315737,Gee,50 <= Age <= 54 MALE,v2025,"HCUP 2020, 2021, 2022"
CMR_DIAB_CX,1,-0.298923616840,-0.351005021151,-0.246842212528,-11.24930348708,0.000000000000,Gee,Diabetes with chronic complications,v2025,"HCUP 2020, 2021, 2022"
CMR_DIAB_UNCX,1,-0.352825815489,-0.419067006399,-0.286584624579,-10.43951477427,0.000000000000,Gee,Diabetes without chronic complications,v2025,"HCUP 2020, 2021, 2022"
CMR_HTN_CX,1,-0.081826951686,-0.136592062271,-0.027061841100,-2.928468080387,0.003406368062,Gee,"Hypertension, complicated",v2025,"HCUP 2020, 2021, 2022"
CMR_HTN_UNCX,1,-0.320479939406,-0.369565166657,-0.271394712155,-12.79670430772,0.000000000000,Gee,"Hypertension, uncomplicated",v2025,"HCUP 2020, 2021, 2022"
CMR_NEURO_OTH,1,0.405273092683,0.347628541620,0.462917643745,13.779631394765,0.000000000000,Gee,Other neurological disorders,v2025,"HCUP 2020, 2021, 2022"
CMR_OBESE,1,-0.346076989459,-0.397964932862,-0.294189046056,-13.07237078083,0.000000000000,Gee,Obesity,v2025,"HCUP 2020, 2021, 2022"
CMR_PARALYSIS,1,0.123172101416,0.044568182805,0.201776020027,3.071257603214,0.002131591606,Gee,Paralysis,v2025,"HCUP 2020, 2021, 2022"
CMR_PSYCHOSES,1,-0.161896159575,-0.253513288641,-0.070279030508,-3.463442319519,0.000533310922,Gee,Psychoses,v2025,"HCUP 2020, 2021, 2022"
CMR_PULMCIRC,1,0.037296698829,-0.045303653714,0.119897051373,0.884986373504,0.376163980759,Gee,Pulmonary circulation disease,v2025,"HCUP 2020, 2021, 2022"
CMR_RENLFL_MOD,1,-0.222906630048,-0.287806752965,-0.158006507131,-6.731712470988,0.000000000017,Gee,"Renal failure, moderate",v2025,"HCUP 2020, 2021, 2022"
CMR_RENLFL_SEV,1,-0.120833597449,-0.199189980285,-0.042477214613,-3.022465950460,0.002507242877,Gee,"Renal failure, severe",v2025,"HCUP 2020, 2021, 2022"
CMR_THYROID_OTH,1,0.124776623896,-0.004355755464,0.253909003257,1.893852573305,0.058244581113,Gee,Other thyroid disorders,v2025,"HCUP 2020, 2021, 2022"
CMR_WGHTLOSS,1,0.824187113174,0.770825533800,0.877548692547,30.272287239317,0.000000000000,Gee,Weight loss,v2025,"HCUP 2020, 2021, 2022"
MDC_19,1,-4.450325371331,-5.434513131739,-3.466137610922,-8.862615242923,0.000000000000,Gee,Mental diseases and disorders,v2025,"HCUP 2020, 2021, 2022"
MDRG_101,1,1.970703741892,1.656478124558,2.284929359226,12.292149796930,0.000000000000,Gee,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE,v2025,"HCUP 2020, 2021, 2022"
