Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Intercept,1,-7.653003261602,-7.827905283472,-7.478101239731,-85.76007644682,0.000000000000,Gee,Intercept,v2025,"HCUP 2020, 2021, 2022"
Age_LT30,1,-0.803866086168,-1.133420145284,-0.474312027052,-4.780850163127,0.000001745554,Gee,Age < 30,v2025,"HCUP 2020, 2021, 2022"
Age_30_34,1,-0.702896945651,-0.998337921414,-0.407455969888,-4.663038682296,0.000003115742,Gee,30 <= Age <= 34,v2025,"HCUP 2020, 2021, 2022"
Age_35_39,1,-0.747440013310,-0.979561416972,-0.515318609649,-6.311160813194,0.000000000277,Gee,35 <= Age <= 39,v2025,"HCUP 2020, 2021, 2022"
Age_40_44,1,-0.574563270945,-0.763625870449,-0.385500671440,-5.956351604405,0.000000002579,Gee,40 <= Age <= 44,v2025,"HCUP 2020, 2021, 2022"
Age_45_49,1,-0.568223639205,-0.728891063190,-0.407556215221,-6.931696795701,0.000000000004,Gee,45 <= Age <= 49,v2025,"HCUP 2020, 2021, 2022"
Age_50_54,1,-0.297003637089,-0.419485613812,-0.174521660366,-4.752670127861,0.000002007477,Gee,50 <= Age <= 54,v2025,"HCUP 2020, 2021, 2022"
Age_55_59,1,-0.186881797076,-0.295382355979,-0.078381238174,-3.375849814425,0.000735880770,Gee,55 <= Age <= 59,v2025,"HCUP 2020, 2021, 2022"
Age_60_64,1,-0.104480264658,-0.189913417928,-0.019047111388,-2.396933134114,0.016532940442,Gee,60 <= Age <= 64,v2025,"HCUP 2020, 2021, 2022"
Age_70_74,1,0.185478690479,0.076835876141,0.294121504818,3.346116864264,0.000819518481,Gee,70 <= Age <= 74,v2025,"HCUP 2020, 2021, 2022"
Age_75_79,1,0.171474096588,0.086853404125,0.256094789051,3.971641495853,0.000071379084,Gee,75 <= Age <= 79,v2025,"HCUP 2020, 2021, 2022"
Age_80_84,1,0.096976682384,-0.007158196693,0.201111561461,1.825236717018,0.067965315240,Gee,80 <= Age <= 84,v2025,"HCUP 2020, 2021, 2022"
Age_85_89,1,-0.232165673943,-0.460410925354,-0.003920422531,-1.993629030877,0.046192610339,Gee,85 <= Age <= 89,v2025,"HCUP 2020, 2021, 2022"
Age_90Plus,1,-0.729032052255,-1.059296014577,-0.398768089934,-4.326468307204,0.000015151911,Gee,Age >= 90,v2025,"HCUP 2020, 2021, 2022"
MALE,1,0.089279003160,0.026893521557,0.151664484763,2.804877453410,0.005033571333,Gee,Patient Sex Flag: 1=Male / 0=Female,v2025,"HCUP 2020, 2021, 2022"
Age_LT30_MALE,1,-0.144468805296,-0.676464716565,0.387527105973,-0.532247803548,0.594554378202,Gee,Age < 30 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_70_74_MALE,1,-0.043130245031,-0.168749381737,0.082488891675,-0.672936696759,0.500987564756,Gee,70 <= Age <= 74 MALE,v2025,"HCUP 2020, 2021, 2022"
Age_85_89_MALE,1,-0.085182944826,-0.390383939216,0.220018049564,-0.547034600231,0.584354961391,Gee,85 <= Age <= 89 MALE,v2025,"HCUP 2020, 2021, 2022"
CMR_ANEMDEF,1,0.255206529242,0.166347161357,0.344065897128,5.629070044440,0.000000018118,Gee,Anemias due to other nutritional deficiencies,v2025,"HCUP 2020, 2021, 2022"
CMR_BLDLOSS,1,-0.470890636912,-0.867309882635,-0.074471391188,-2.328163173103,0.019903440865,Gee,Chronic blood loss anemia  (iron deficiency),v2025,"HCUP 2020, 2021, 2022"
CMR_CANCER_LEUK,1,0.546933772693,0.305647666910,0.788219878476,4.442736115817,0.000008882208,Gee,Leukemia,v2025,"HCUP 2020, 2021, 2022"
CMR_CANCER_LYMPH,1,0.005503035706,-0.317565678304,0.328571749715,0.033385318110,0.973367317588,Gee,Lymphoma,v2025,"HCUP 2020, 2021, 2022"
